"TimeStampCount","TimeStampGPSTime","TimeStampSchedulerTime","TimeStampSystemTime","DHW_ClothesWasherColdFlow","DHW_ClothesWasherHotFlow","DHW_DailySolarfractionf","DHW_DailyTotalHotWaterLoad_QL","DHW_DeliveryTempCW","DHW_DeliveryTempDW","DHW_DeliveryTempKitchenSink","DHW_DeliveryTempMBASink","DHW_DeliveryTempShower","DHW_DeliveryTempTub","DHW_DiSHW_asherHotFlow","DHW_DrawVolumeCW","DHW_DrawVolumeDW","DHW_DrawVolumeKitchenSink","DHW_DrawVolumeMBASink","DHW_DrawVolumeShower","DHW_DrawVolumeTub","DHW_GlycolTempSHW_HX80galHXIn","DHW_GlycolTempSHW_HX80galHXOut","DHW_HeatPumpWaterHeaterEnergyTotal","DHW_HeatPumpWaterHeaterPowerTotal","DHW_HeatpumpwaterheaterenergyQAUX","DHW_HotWaterLoad_CW","DHW_HotWaterLoad_DW","DHW_HotWaterLoad_KitchenSink","DHW_HotWaterLoad_MBASink","DHW_HotWaterLoad_s_hower","DHW_HotWaterLoad_Tub","DHW_KitchenScalelb","DHW_MBAScalelb","DHW_MainsTempDHW","DHW_MainsTempDWCW","DHW_ManifoldColdFlow","DHW_ManifoldHotFlow","DHW_MixValveColdFlow","DHW_OverUnderdraw","DHW_RoomTempBasementHPWH","DHW_SHW_PumpsEnergywithStandby","DHW_SHW_PumpsPowerWithStandby","DHW_SolartankenergyQSOLAR","DHW_StatusSolenoidCold11MBATub","DHW_StatusSolenoidCold12MBAShower","DHW_StatusSolenoidCold4KitchenSink","DHW_StatusSolenoidHot3KitchenSink","DHW_StatusSolenoidHot8MBATub","DHW_StatusSolenoidHot9MBAShower","DHW_StatusDrainTankSolenoidKitchen","DHW_StatusDrainTankSolenoidMBA","DHW_TotalHotWaterLoad_","DHW_WaterTempBA2ShowerMixed","DHW_WaterTempBA2SHW_Cold","DHW_WaterTempBA2SHW_Hot","DHW_WaterTempBA2SinkCold","DHW_WaterTempBA2SinkHot","DHW_WaterTempBA2SinkMixed","DHW_WaterTempDiSHW_asher","DHW_WaterTempHPWHIn","DHW_WaterTempHPWHOut","DHW_WaterTempKSinkCold","DHW_WaterTempKSinkHot","DHW_WaterTempKSinkMix","DHW_WaterTempMBASHW_Cold","DHW_WaterTempMBASHW_Hot","DHW_WaterTempMBASHW_Mix","DHW_WaterTempMBASinkRMixed","DHW_WaterTempMBASinkRCold","DHW_WaterTempMBASinkRHot","DHW_WaterTempMBATubCold","DHW_WaterTempMBATubHot","DHW_WaterTempMBATubMix","DHW_WaterTempManifoldColdIn","DHW_WaterTempManifoldHotIn","DHW_WaterTempMixValveColdIn","DHW_WaterTempMixValveHotIn","DHW_WaterTempSHW_HX80galHXIn","DHW_WaterTempSHW_HX80galHXOut","DHW_WaterTempSolarPreheatTank80galIn","DHW_WaterTempSolarPreheatTank80galOut","DHW_WaterTempWasherCold","DHW_WaterTempWasherHot","ElecTotal_DHW_Energy","ElecTotal_DHW_Power"
698,"2015-02-01 16:37:49+00:00","2015-02-01 16:37:38.864725+00:00","2015-02-01 16:37:48.891803+00:00",11.96826,1.816375,-511.631014041,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7474355732,18.2049555414,1829.57659277,6.92,1829.57659277,0,0,0,0,0,0,-0.675212319059,-7.29743625336,0,0,17.34642,25.324272,0,0,20.3791097849,38.976,3.36,0,0,0,0,0,0,0,0,0,0,20.6406876856,21.1967883919,21.3281951811,21.4895918512,21.9842296038,21.7550597086,21.7426410944,23.309300555,45.3773945912,22.1968882017,27.6275277784,25.6259859765,23.0365799149,23.3185645585,21.2834798754,23.7898266846,-65167.8072751,-65143.9371008,20.9834785763,21.046451024,19.898160047,8.78972714508,43.521598023,20.1583930011,21.722080008,20.0155564386,20.4976028634,16.6261100961,21.8076770602,9.66603238636,38.4127081662,1868.55259277,13.74
699,"2015-02-01 16:38:49+00:00","2015-02-01 16:38:38.864724+00:00","2015-02-01 16:38:48.891782+00:00",11.96826,1.816375,-511.667999261,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7741848262,18.2575630963,1829.70859277,6.92,1829.70859277,0,0,0,0,0,0,-0.71496181792,-7.37894453714,0,0,17.34642,25.324272,0,0,20.3585241551,39.032,3.36,0,0,0,0,0,0,0,0,0,0,20.6078017976,21.1636056839,21.3015983411,21.4378112514,22.0046351812,21.705035601,21.7050255061,23.4453464657,45.8257152744,22.153008608,27.5003603124,25.5489499562,23.0070251766,23.284580004,21.2531185921,23.7128038443,-65163.6359155,-65143.9904561,20.9575318331,21.042713637,19.9192352652,8.97164497243,43.326799069,20.1747246466,21.6769524012,20.018786111,20.4929550211,16.4737025525,21.7899391114,10.0195033843,38.1038505651,1868.74059277,13.74
700,"2015-02-01 16:39:49+00:00","2015-02-01 16:39:38.864723+00:00","2015-02-01 16:39:48.891846+00:00",11.96826,1.816375,-511.704984482,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7684967255,18.2687928812,1829.84059277,6.92,1829.84059277,0,0,0,0,0,0,-0.655645960041,-7.35624931095,0,0,17.34642,25.324272,0,0,20.3917031158,39.088,3.36,0,0,0,0,0,0,0,0,0,0,20.608355194,21.1643470436,21.3055470962,21.4769538128,21.9806752844,21.7157766347,21.7234614554,23.5170164829,45.4574192712,22.1742951157,27.3269699043,25.4028066991,22.9931573214,23.2444023183,21.2336743153,23.6642028423,-65167.1010257,-65141.9549881,20.9984935985,21.0414260552,19.9146935129,9.15392690336,43.1377846499,20.145717297,21.6808398471,19.9702360292,20.4760406064,16.5657663517,21.769278405,10.3421450216,37.8480201435,1868.92859277,13.74
701,"2015-02-01 16:40:49+00:00","2015-02-01 16:40:38.864722+00:00","2015-02-01 16:40:48.891853+00:00",11.96826,1.816375,-511.741969702,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7784529181,18.3429970321,1829.97259277,6.92,1829.97259277,0,0,0,0,0,0,-0.608336917075,-7.34970011711,0,0,17.34642,25.324272,0,0,20.3635122064,39.144,3.36,0,0,0,0,0,0,0,0,0,0,20.5390857514,21.1317102593,21.2060517446,21.4078331546,21.910486805,21.6823079422,21.6941544133,23.2058613019,45.4829316997,22.0955993896,27.1740680764,25.3095716144,22.9229511785,23.1407936862,21.1422503626,23.5485513243,-65157.7071182,-65129.06481,20.9306090842,20.9725606662,19.8435595368,9.3021511498,42.8862102043,20.1549535462,21.6815186318,20.0200052451,20.5328471312,16.6570488481,21.7994451294,10.6314406112,37.4904135455,1869.11659277,13.74
702,"2015-02-01 16:41:49+00:00","2015-02-01 16:41:38.864725+00:00","2015-02-01 16:41:48.891841+00:00",11.96826,1.816375,-511.778954923,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7852624205,18.3014046607,1830.10459277,6.92,1830.10459277,0,0,0,0,0,0,-0.660251481125,-7.35106183069,0,0,17.34642,25.324272,0,0,20.3809139267,39.2,3.36,0,0,0,0,0,0,0,0,0,0,20.6148223696,21.1447597215,21.2729904557,21.416867698,21.967940269,21.6498057178,21.7232393158,23.566351729,44.9943383997,22.1367905958,27.0861649687,25.2228561405,22.8857452281,23.1360050337,21.1772205549,23.5413947633,-65165.014956,-65144.90562,20.9864359078,21.0670426685,19.9118784624,9.48465171038,42.7212539431,20.1068838026,21.602593326,19.95667071,20.4574390864,16.9011229244,21.7297814473,10.9995528736,37.2546965971,1869.30459277,13.74
703,"2015-02-01 16:42:49+00:00","2015-02-01 16:42:38.864723+00:00","2015-02-01 16:42:48.891802+00:00",11.96826,1.816375,-511.815940144,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8201373678,18.3495856758,1830.23659277,6.92,1830.23659277,0,0,0,0,0,0,-0.550372283021,-7.34328061029,0,0,17.34642,25.324272,0,0,20.3839793339,39.256,3.36,0,0,0,0,0,0,0,0,0,0,20.5307008655,21.0978277235,21.2003926234,21.4331995495,21.9246953801,21.6466586238,21.6784343618,23.1710778363,45.4448324809,22.1288902049,26.9406158215,25.1161328149,22.8523422881,23.0734797776,21.166912766,23.4860040979,-65162.3484896,-65136.3691412,20.9858706244,21.0254091192,19.8880985299,9.61873342133,42.5173611255,20.1475649666,21.6291318872,20.0018665426,20.4672251299,16.7732072737,21.7439356317,11.2707798789,36.9787370052,1869.49259277,13.74
704,"2015-02-01 16:43:49+00:00","2015-02-01 16:43:38.864723+00:00","2015-02-01 16:43:48.891783+00:00",11.96826,1.816375,-511.852925364,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8510091074,18.3795189881,1830.36859277,6.92,1830.36859277,0,0,0,0,0,0,-0.71647940813,-7.32985800507,0,0,17.34642,25.324272,0,0,20.388097856,39.312,3.36,0,0,0,0,0,0,0,0,0,0,20.5109865165,21.0504897658,21.164771581,21.4105842641,21.9202024245,21.5876887746,21.6490878256,23.3527837378,45.3144399618,22.0700879125,26.8186087283,25.0331051074,22.7767662636,23.0254305822,21.1011409964,23.3900158465,-65154.9221206,-65133.8455278,20.950106106,21.0217101797,19.8720809304,9.74095985899,42.3016772991,20.112169388,21.6173044024,19.978752217,20.4800232473,16.8116550971,21.7251535608,11.5237186564,36.6942059413,1869.68059277,13.74
705,"2015-02-01 16:44:49+00:00","2015-02-01 16:44:38.864724+00:00","2015-02-01 16:44:48.891791+00:00",11.96826,1.816375,-511.889910585,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8209860475,18.3806812645,1830.50059277,6.92,1830.50059277,0,0,0,0,0,0,-0.71761151428,-7.31228541566,0,0,17.34642,25.324272,0,0,20.382507752,39.368,3.36,0,0,0,0,0,0,0,0,0,0,20.5158604339,21.0368900592,21.1829920584,21.4008143588,21.8821536918,21.5422839917,21.6629470302,23.4852609711,44.7630626641,22.0694026454,26.6995488495,24.9335748145,22.7134883622,22.9923993062,21.1157507819,23.3233508685,-65153.6622848,-65135.9957602,20.9258413887,21.0431368288,19.8952200342,9.9373622084,42.1360986231,20.1054788204,21.6018974078,19.9597522177,20.4889612276,16.9769768289,21.7378491676,11.8138558265,36.4115144762,1869.86859277,13.74
706,"2015-02-01 16:45:49+00:00","2015-02-01 16:45:38.864723+00:00","2015-02-01 16:45:48.891863+00:00",11.96826,1.816375,-511.926895805,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8320784957,18.413275192,1830.63259277,6.92,1830.63259277,0,0,0,0,0,0,-0.700844984396,-7.40423350348,0,0,17.34642,25.324272,0,0,20.4206995055,39.424,3.36,0,0,0,0,0,0,0,0,0,0,20.5091255081,21.0277006945,21.1522058367,21.4032163432,21.867706057,21.5614038463,21.6421441599,23.959708085,44.8483658999,22.0812065729,26.5627828372,24.8346598054,22.7118438168,22.941032712,21.0674142526,23.2861436701,-65154.566098,-65131.8977036,20.9270201583,21.0248449878,19.8733762383,10.1012078894,41.9309295746,20.1261092858,21.5784605189,19.9903570955,20.4874674524,17.0102741675,21.7010704015,12.1098965661,36.146962542,1870.05659277,13.74
707,"2015-02-01 16:46:49+00:00","2015-02-01 16:46:38.864725+00:00","2015-02-01 16:46:48.891786+00:00",11.96826,1.816375,-511.963881026,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9415862364,18.4370924326,1830.76459277,6.92,1830.76459277,0,0,0,0,0,0,-0.656222157687,-7.38964371521,0,0,17.34642,25.324272,0,0,20.3888651477,39.48,3.36,0,0,0,0,0,0,0,0,0,0,20.5000786691,21.0548924297,21.1444247481,21.4454783488,21.8964082004,21.5977589226,21.6932551112,23.5953912696,44.7512156848,22.110123774,26.442516391,24.7701068318,22.7312032847,22.9058580025,21.1166921176,23.276453215,-65166.4592136,-65137.0116613,20.999255404,21.0453028411,19.9015878444,10.295789514,41.7404069032,20.155732997,21.6275173315,20.0030816761,20.5392838588,16.9590491609,21.7346912387,12.4081434003,35.9698265205,1870.24459277,13.74
708,"2015-02-01 16:47:49+00:00","2015-02-01 16:47:38.864722+00:00","2015-02-01 16:47:48.891802+00:00",11.96826,1.816375,-512.000866247,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9022950272,18.4888635205,1830.89659277,6.92,1830.89659277,0,0,0,0,0,0,-0.665465660618,-7.35832430306,0,0,17.34642,25.324272,0,0,20.3951973885,39.536,3.36,0,0,0,0,0,0,0,0,0,0,20.497934599,21.0680160238,21.1439292887,21.449455014,21.8971393573,21.5853819566,21.6985957898,23.8528437589,45.1020789533,22.0853195424,26.3789704863,24.6967162109,22.6951812565,22.8942823698,21.1303639595,23.2145960391,-65167.6847241,-65139.7834412,20.9956017814,21.0333039927,19.9344455104,10.4636782133,41.5948896543,20.138873666,21.5902582759,20.0058854119,20.5170413455,17.3267973754,21.709597563,12.6977719243,35.703913883,1870.43259277,13.74
709,"2015-02-01 16:48:49+00:00","2015-02-01 16:48:38.864723+00:00","2015-02-01 16:48:48.891778+00:00",11.96826,1.816375,-512.037851467,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9715042653,18.4819794602,1831.02859277,6.92,1831.02859277,0,0,0,0,0,0,-0.621934361793,-7.45234738299,0,0,17.34642,25.324272,0,0,20.3997988178,39.592,3.36,0,0,0,0,0,0,0,0,0,0,20.5375257815,21.0103529712,21.158049985,21.4342760095,21.8954212511,21.574084953,21.6800774012,23.6759314207,45.0507805472,22.0461694761,26.2663776237,24.6426206662,22.6455244039,22.8886698948,21.0896723517,23.1715033724,-65162.3699096,-65144.9152224,20.981480059,21.0864103383,19.9390907348,10.5881835872,41.4344149082,20.1507881589,21.5890311792,20.0181591491,20.5491117968,17.9012166423,21.7229315982,12.9435834387,35.4617803785,1870.62059277,13.74
710,"2015-02-01 16:49:49+00:00","2015-02-01 16:49:38.864723+00:00","2015-02-01 16:49:48.891798+00:00",11.96826,1.816375,-512.074836688,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9669702642,18.5178979299,1831.16059277,6.92,1831.16059277,0,0,0,0,0,0,-0.608815729662,-7.45130988694,0,0,17.34642,25.324272,0,0,20.3923448375,39.648,3.36,0,0,0,0,0,0,0,0,0,0,20.464390763,20.9704511836,21.0881921856,21.3816767169,21.8479586683,21.4913298462,21.665084454,24.106424517,44.5889422424,22.0123763049,26.1365952888,24.5277298375,22.5633797599,22.7920799822,20.9939001928,23.0735308826,-65152.3116305,-65133.1439677,20.9722130509,21.0265131277,19.8633458186,10.7005980288,41.1947912849,20.1699137302,21.6153905118,20.0095959871,20.5457434877,17.688520022,21.7173997865,13.1239131756,35.1714244696,1870.80859277,13.74
711,"2015-02-01 16:50:49+00:00","2015-02-01 16:50:38.864723+00:00","2015-02-01 16:50:48.891791+00:00",11.96826,1.816375,-512.111821908,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0233800537,18.5010884392,1831.29259277,6.92,1831.29259277,0,0,0,0,0,0,-0.652127910812,-7.44281538799,0,0,17.34642,25.324272,0,0,20.4293932553,39.704,3.36,0,0,0,0,0,0,0,0,0,0,20.4753815792,20.9704214617,21.0868874984,21.4104516327,21.8339955539,21.5406758472,21.6985175708,23.8163683874,44.5320231568,22.0128160623,26.0542071447,24.4523707241,22.5748668347,22.7470972586,21.049043391,23.0679735142,-65161.0460775,-65135.0447652,20.9864219142,21.0271895165,19.8803941568,10.8955680728,41.0491990601,20.1111466943,21.5439886206,20.0134637416,20.4965476835,17.6380976622,21.6697129157,13.4097214593,34.9681757537,1870.99659277,13.74
712,"2015-02-01 16:51:49+00:00","2015-02-01 16:51:38.864725+00:00","2015-02-01 16:51:48.891783+00:00",11.96826,1.816375,-512.148807129,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9481578002,18.5807142853,1831.42459277,6.92,1831.42459277,0,0,0,0,0,0,-0.623472241026,-7.41110691485,0,0,17.34642,25.324272,0,0,20.4318240986,39.76,3.36,0,0,0,0,0,0,0,0,0,0,20.5309270306,20.9997488631,21.1345178461,21.4186028649,21.8607367386,21.5203424755,21.6978678757,23.742577684,44.919725487,22.0423591188,25.9745025374,24.4015150997,22.5530163032,22.7510046179,21.0411438505,23.0357673177,-65163.7479779,-65146.4743228,21.0120801307,21.1181324691,19.9392790288,11.0833181924,40.8963195619,20.133806155,21.570241919,19.9907264359,20.5349080134,17.9407331301,21.6878688594,13.7003283395,34.7487549059,1871.18459277,13.74
713,"2015-02-01 16:52:49+00:00","2015-02-01 16:52:38.864723+00:00","2015-02-01 16:52:48.891853+00:00",11.96826,1.816375,-512.185792349,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9866456788,18.5556393395,1831.55659277,6.92,1831.55659277,0,0,0,0,0,0,-0.652472817431,-7.42128734488,0,0,17.34642,25.324272,0,0,20.4205232401,39.816,3.36,0,0,0,0,0,0,0,0,0,0,20.4559604569,20.9574928636,21.046178447,21.3894932569,21.78437639,21.5017157217,21.6795378055,24.1568828986,43.9050855436,22.0024558726,25.8431488786,24.2987621591,22.5007617059,22.6608764863,20.9911754383,22.9663399227,-65158.7279006,-65130.0289028,20.9812226001,21.0159566658,19.8750024262,11.2026471152,40.6614676163,20.1086432174,21.5200638966,19.9625788316,20.5036734516,18.283446851,21.6315948032,13.8505705591,34.4876352155,1871.37259277,13.74
714,"2015-02-01 16:53:49+00:00","2015-02-01 16:53:38.864723+00:00","2015-02-01 16:53:48.891782+00:00",11.96826,1.816375,-512.22277757,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,18.016041202,18.6031330739,1831.68859277,6.92,1831.68859277,0,0,0,0,0,0,-0.551691044102,-7.4370443162,0,0,17.34642,25.324272,0,0,20.4011872098,39.872,3.36,0,0,0,0,0,0,0,0,0,0,20.4751717755,21.0269113266,21.0623420809,21.441821343,21.8268678713,21.5235528219,21.6999541357,24.0615959431,44.0610412895,22.063678232,25.7870061098,24.26076804,22.5195581823,22.6724719868,21.0340987458,22.9846891061,-65170.6196601,-65143.7335456,21.0450034567,21.0780803823,19.9392010488,11.3801354954,40.5272438098,20.1366578707,21.558834899,20.0089601335,20.5582667343,17.8790136156,21.700886443,14.1386784657,34.3296531213,1871.56059277,13.74
715,"2015-02-01 16:54:49+00:00","2015-02-01 16:54:38.864724+00:00","2015-02-01 16:54:48.891838+00:00",11.96826,1.816375,-512.259762791,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0933247742,18.6283957302,1831.82059277,6.92,1831.82059277,0,0,0,0,0,0,-0.591168672291,-7.46337077857,0,0,17.34642,25.324272,0,0,20.433811191,39.928,3.36,0,0,0,0,0,0,0,0,0,0,20.4444353037,20.9366248183,21.0226601028,21.3740694102,21.7958274782,21.4403230505,21.667644752,24.0726938739,43.9672312722,21.9924996714,25.6839364123,24.1844371767,22.413881151,22.6114147066,20.9412368643,22.8821342226,-65154.8120147,-65133.498161,20.9910915417,21.0492557836,19.8942668819,11.5026590738,40.3493035476,20.1645164363,21.5495990697,20.0544265514,20.5710124124,18.1341140292,21.6955292153,14.299206979,34.0211010032,1871.74859277,13.74
716,"2015-02-01 16:55:49+00:00","2015-02-01 16:55:38.864723+00:00","2015-02-01 16:55:48.891853+00:00",11.96826,1.816375,-512.296748011,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1099380687,18.6540546112,1831.95259277,6.92,1831.95259277,0,0,0,0,0,0,-0.649206347527,-7.49365269466,0,0,17.34642,25.324272,0,0,20.4462986664,39.984,3.36,0,0,0,0,0,0,0,0,0,0,20.4084481067,20.918253394,20.9893269307,21.3817542686,21.7678342592,21.4233243119,21.6777763712,24.2041792707,43.7647247433,21.9747805893,25.5584651625,24.0857528809,22.3675712449,22.562083351,20.9337627568,22.8045683094,-65152.3529238,-65129.843702,20.9670574607,21.0264022255,19.8796063438,11.6433314918,40.1706064564,20.1594395368,21.5523163584,20.058467147,20.5850479366,18.4858260669,21.6678051311,14.5096579949,33.8091991927,1871.93659277,13.74
717,"2015-02-01 16:56:49+00:00","2015-02-01 16:56:38.864724+00:00","2015-02-01 16:56:48.891839+00:00",11.96826,1.816375,-512.333733232,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1302785386,18.6592776897,1832.08459277,6.92,1832.08459277,0,0,0,0,0,0,-0.669515272678,-7.52568538535,0,0,17.34642,25.324272,0,0,20.460070164,40.04,3.36,0,0,0,0,0,0,0,0,0,0,20.4262413643,20.9860186584,21.0385931954,21.4723374917,21.8186016049,21.5058597266,21.7140437751,23.7768013382,44.1503971245,22.0225936182,25.4897181919,24.0307957853,22.4446751135,22.56324138,21.0167449792,22.8543026215,-65174.7585601,-65141.4679243,21.0655756769,21.0847937016,19.9590786777,11.8688454844,40.0396870511,20.0966565743,21.4884163703,20.0222208646,20.522844712,18.0256189881,21.6202598716,14.7538841012,33.6711438435,1872.12459277,13.74
718,"2015-02-01 16:57:49+00:00","2015-02-01 16:57:38.864723+00:00","2015-02-01 16:57:48.891794+00:00",11.96826,1.816375,-512.370718452,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1800619753,18.6913995205,1832.21659277,6.92,1832.21659277,0,0,0,0,0,0,-0.603711108492,-7.49799720938,0,0,17.34642,25.324272,0,0,20.4139883962,40.096,3.36,0,0,0,0,0,0,0,0,0,0,20.4290849499,20.9133012888,20.991636303,21.4210075524,21.7766333292,21.4599267667,21.7019181315,24.01102134,43.7453433449,21.9782594163,25.4114684152,23.9909754333,22.3859582221,22.5120316543,20.9774033977,22.7690967919,-65165.7028389,-65136.6846932,21.0195801891,21.0812755669,19.8984750879,11.9736739333,39.8824237464,20.1152300007,21.4978021868,20.0156993984,20.5624060294,18.2622213222,21.6391975985,14.9250867479,33.4360352433,1872.31259277,13.74
719,"2015-02-01 16:58:49+00:00","2015-02-01 16:58:38.864725+00:00","2015-02-01 16:58:48.891785+00:00",11.96826,1.816375,-512.407703673,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1736337959,18.6966523405,1832.34859277,6.92,1832.34859277,0,0,0,0,0,0,-0.62263634762,-7.52185961863,0,0,17.34642,25.324272,0,0,20.4383051852,40.152,3.36,0,0,0,0,0,0,0,0,0,0,20.4542954091,20.9368289565,21.0538954978,21.4561677023,21.8224352884,21.4630308381,21.7116645917,24.1942919379,43.5407268872,22.0339487674,25.3479538153,23.9373436287,22.3876077626,22.5113793475,20.9737852883,22.7619797602,-65171.2054641,-65146.8143091,21.0620144796,21.1071119003,19.964809024,12.1265036904,39.7189313777,20.1627292092,21.5046302571,20.0348475142,20.5639954342,17.7167180943,21.6589735319,15.1858356434,33.2244688127,1872.50059277,13.74
720,"2015-02-01 16:59:49+00:00","2015-02-01 16:59:38.864729+00:00","2015-02-01 16:59:48.891786+00:00",11.96826,1.816375,-512.444688894,12177.4047289,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1344436237,18.671033805,1832.48059277,6.92,1832.48059277,0,0,0,0,0,0,-0.339508411463,-7.47167074702,0,0,17.34642,25.350624,0,0,20.429663261,40.208,3.36,0,0,0,1,1,0,0,1,0,0,20.4787093505,20.9694100249,21.0429170595,21.4494962806,21.8143979482,21.4791572012,21.6987318844,23.5509651454,49.7287341662,22.0045181784,25.6124481406,22.7741494632,22.3511699374,22.4750106844,20.9800555621,22.7347189358,-65172.201873,-65149.4477073,21.0714060354,21.1248928317,19.9768944886,12.2547235273,38.9652446875,20.081654392,21.4001318802,20.0033251791,20.5285841843,16.8139522328,21.9196761982,15.3687125212,33.0665090594,1872.68859277,13.74
721,"2015-02-01 17:00:49+00:00","2015-02-01 17:00:38.864734+00:00","2015-02-01 17:00:48.891850+00:00",11.96826,1.816375,-497.410228859,12545.6377187,0,0,90.1568722249,0,0,0,0,0,0,0.659152167099,0,0,0,18.2370999511,18.7252705939,1832.61259277,6.92,1832.61259277,0,0,368.232989797,0,0,0,4.18897082937,-7.3932749514,55.3520872146,0,17.34642,26.0226,0,0,20.4356644391,40.264,3.36,0,0,0,0,0,0,0,0,0,368.232989797,20.3721702888,20.8477258706,20.9710282117,21.3881108992,21.7487679389,21.3831020919,21.6415827477,22.0537474871,51.8727871041,22.7850190043,40.3337803463,34.5671613096,22.251064873,22.4108832778,20.9020288918,22.5915788717,-65155.210654,-65133.2987037,20.9876643034,21.04625185,19.9011216948,14.2330641379,49.2725829814,20.1123816065,21.95680459,20.0300365142,20.5775802083,11.8157149067,22.0562739155,15.4936423692,32.788124365,1872.87659277,13.74
722,"2015-02-01 17:01:49+00:00","2015-02-01 17:01:38.864728+00:00","2015-02-01 17:01:48.891859+00:00",11.96826,1.816375,-497.446128509,12545.6377187,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1790834196,18.7461819122,1832.74459277,6.92,1832.74459277,0,0,0,0,0,0,0.446757518637,-7.48262929908,0,0,17.34642,26.0226,0,0,20.44153692,40.32,3.36,0,0,0,0,0,0,0,0,0,0,20.3826274631,20.8544621473,20.9320602002,21.3995421816,21.7460818929,21.3439017639,21.6427538861,22.0479556264,51.4055674988,22.6570913988,39.5442674082,33.4555666504,22.2339833822,22.389438509,20.8831398568,22.5811205541,-65155.3673309,-65138.5133164,20.9840280939,21.0762288223,19.9219199793,13.9950394046,48.3733792343,20.0851799861,21.9182160865,20.025868706,20.5276685453,12.0193316439,22.0236767697,15.6761420184,32.5902069148,1873.06459277,13.74
723,"2015-02-01 17:02:49+00:00","2015-02-01 17:02:38.864748+00:00","2015-02-01 17:02:48.891826+00:00",11.96826,1.816375,-497.482028159,12545.6377187,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1985281633,18.7629956184,1832.87659277,6.92,1832.87659277,0,0,0,0,0,0,-0.374506316806,-7.48827068389,0,0,17.34642,26.0226,0,0,20.4209968884,40.376,3.36,0,0,0,0,0,0,0,0,0,0,20.3540582988,20.8335147205,20.9167164535,21.3551883164,21.7140574265,21.3329826,21.6562959964,22.0402234698,51.1449933215,22.6127396137,39.0475995581,32.8151069227,22.2090829001,22.3369588833,20.8682922232,22.5451530372,-65153.8392194,-65131.0131044,21.0016010268,21.0596672905,19.8771799022,13.9022676637,47.9096756304,20.0801389128,21.8742838621,20.0101212389,20.5394310425,12.857344209,22.0010937264,15.8336639836,32.3749398847,1873.25259277,13.74
724,"2015-02-01 17:03:49+00:00","2015-02-01 17:03:38.864745+00:00","2015-02-01 17:03:48.891864+00:00",11.96826,1.816375,-497.517927808,12545.6377187,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2377675431,18.7877163699,1833.00859277,6.92,1833.00859277,0,0,0,0,0,0,-0.429947045916,-7.48133242902,0,0,17.34642,26.0226,0,0,20.4441334612,40.432,3.36,0,0,0,0,0,0,0,0,0,0,20.3767506172,20.8758339885,20.9271223776,21.4220082196,21.7649714179,21.3783622791,21.6957179549,22.1082824085,50.9288723411,22.6223019404,38.6031051242,32.307006768,22.2165434496,22.3443220408,20.8797146448,22.5362740989,-65164.0679372,-65137.963623,21.036611944,21.0813344958,19.9074991907,13.9736020817,47.6485843399,20.1273727669,21.9051727127,20.0505718006,20.5667369121,12.6762095404,22.0435643479,16.0610733561,32.2547099148,1873.44059277,13.74
